Record_ID,Fiscal_Quarter,Department,Expense_Category,Budget_Allocated,Budget_Utilized,Monthly_Expense,Revenue_Forecast,Actual_Revenue,Budget_Variance,Revenue_Variance,Expense_Growth_Rate,Seasonal_Index,Spending_Volatility,Rolling_Expense_Mean,Rolling_Revenue_Mean,Inflation_Rate,Market_Index,Allocation_Efficiency,Budget_Status
5967,Q3,R&D,Technology,171834.98,60347.87,10999.84,271332.15,88567.78,-1166.46,19488.66,0.44,0.94,0.088,14058.98,232215.65,6.59,115.77,72.86,Efficient
5968,Q2,Sales,Training,225011.79,79196.72,11905.96,153092.54,246694.07,-14297.68,18048.28,3.02,0.89,0.057,15080.06,168114.23,5.11,122.22,95.26,Efficient
5969,Q1,Marketing,Infrastructure,213516.54,95471.91,6540.51,169954.24,202030.29,-9118.0,2722.34,3.87,0.84,0.436,5642.2,199349.68,5.21,100.21,92.73,Inefficient
5970,Q1,Finance,Maintenance,170312.41,191005.05,13325.26,120822.99,229679.44,-17309.71,-20596.44,5.74,1.04,0.323,5666.31,212402.69,2.65,103.69,80.54,Inefficient
5971,Q1,IT,Infrastructure,200637.54,76972.61,12132.94,167822.42,285065.81,-2389.35,9830.15,4.99,1.12,0.096,6494.48,159455.3,3.97,122.1,75.22,Efficient
5972,Q4,Logistics,Technology,136663.9,210093.25,5792.02,123199.02,108749.26,5973.66,5441.44,-2.01,0.82,0.186,7119.0,122465.87,3.65,110.55,94.07,Moderate
5973,Q3,IT,Salaries,159475.55,70721.27,7048.02,223163.31,178485.94,-10251.55,-14492.58,7.65,0.87,0.35,15548.75,226212.21,3.73,101.34,96.77,Efficient
5974,Q1,IT,Operations,62414.03,51872.67,4137.36,184741.57,234504.19,-384.48,20027.01,7.74,1.27,0.35,10662.62,220877.12,5.64,105.15,71.34,Efficient
5975,Q1,Logistics,Salaries,67971.58,122033.86,4126.82,251253.9,162572.68,-1641.07,-20666.61,1.07,0.91,0.118,7408.42,226113.26,4.44,116.78,97.65,Moderate
5976,Q1,IT,Salaries,215885.08,235991.12,3234.19,141927.47,77296.94,1336.82,-6348.09,-3.04,1.18,0.238,11913.43,220383.04,4.51,96.44,80.82,Inefficient
5977,Q3,R&D,Operations,61934.33,66516.73,6748.06,186286.85,90073.75,-12616.61,-20273.35,4.13,1.17,0.373,14923.42,102629.05,3.24,100.19,92.57,Efficient
5978,Q4,HR,Maintenance,83879.83,64835.1,14554.24,129690.36,200470.69,1359.36,20597.24,0.36,0.96,0.437,6820.83,150501.14,2.84,102.09,82.82,Inefficient
5979,Q2,Marketing,Infrastructure,209166.53,191477.47,8375.66,284929.0,129125.93,-5431.78,-23230.79,6.12,0.9,0.299,9477.23,112561.28,4.05,126.06,84.61,Moderate
5980,Q4,Sales,Infrastructure,50229.19,105871.53,8826.48,190045.2,96014.15,-8558.33,-3711.76,-0.27,0.92,0.305,7526.81,106382.54,2.29,126.07,85.01,Inefficient
5981,Q1,IT,Maintenance,106480.87,184869.92,5242.39,109896.37,141475.7,3439.28,18088.93,-1.06,1.08,0.238,13402.87,212854.83,2.8,102.44,96.97,Inefficient
5982,Q4,IT,Operations,166807.73,84002.06,12783.0,132736.1,110220.71,-14078.53,-12430.88,8.02,0.99,0.266,6778.85,161827.95,6.09,115.94,87.64,Moderate
5983,Q4,Operations,Training,169089.99,134714.04,8816.44,89067.45,70386.38,16026.35,-19749.39,4.24,1.05,0.09,15154.24,95419.17,4.19,107.61,78.29,Moderate
5984,Q2,Marketing,Salaries,205430.58,96731.53,14497.39,76397.68,99158.15,17394.11,-18649.78,-3.71,1.21,0.19,7701.7,149034.89,6.88,96.76,87.54,Efficient
5985,Q3,Finance,Technology,151185.25,133048.0,15604.81,190962.02,263692.54,6424.39,-4753.25,5.34,1.05,0.253,5761.83,248860.98,2.02,100.37,72.53,Efficient
5986,Q3,Marketing,Infrastructure,151880.37,194973.93,12939.78,147538.27,67708.39,-7873.81,-3570.91,6.29,1.3,0.16,16841.29,116106.19,6.6,95.19,79.28,Inefficient
5987,Q4,Marketing,Maintenance,195062.12,193591.94,7693.18,291667.89,239116.32,5040.23,10903.85,-1.47,1.13,0.194,9331.76,147517.79,5.26,129.45,74.87,Moderate
5988,Q4,Logistics,Technology,149724.89,145575.6,11646.33,109406.22,234528.75,4060.94,-13103.57,9.51,0.9,0.438,11535.69,181066.78,5.12,117.74,86.97,Efficient
5989,Q3,Logistics,Operations,171698.22,226032.51,7282.82,252599.91,191953.48,-4349.96,10091.98,0.59,1.05,0.052,6312.9,113930.04,6.2,99.64,84.89,Moderate
5990,Q3,Logistics,Technology,229554.81,96437.9,18349.52,142673.43,111900.75,-8510.11,24948.8,9.11,1.21,0.171,11233.0,244519.19,5.13,120.68,90.29,Efficient
5991,Q2,Sales,Technology,130290.2,91860.71,16028.56,121413.6,262563.33,-13261.88,18212.54,-0.6,0.91,0.284,7893.32,187933.44,2.17,116.43,79.48,Moderate
5992,Q1,R&D,Salaries,127025.01,164692.25,11381.1,293016.47,171892.0,-11304.65,6778.72,4.14,1.16,0.162,15924.92,118999.51,6.53,102.25,97.59,Efficient
5993,Q4,Marketing,Operations,50709.8,166152.92,19412.77,254592.62,103971.4,6121.2,21995.63,2.76,0.82,0.321,14278.81,155922.56,6.37,112.26,78.96,Moderate
5994,Q3,Sales,Technology,172685.25,54075.31,12294.84,215042.81,161530.08,15435.77,24555.46,9.88,1.27,0.17,13622.98,141352.8,4.6,116.37,71.46,Inefficient
5995,Q4,IT,Infrastructure,55954.38,163516.65,8585.1,230337.84,108856.38,-4601.76,3513.69,1.13,1.13,0.305,15156.4,100792.83,2.63,107.67,77.57,Inefficient
5996,Q4,Logistics,Operations,150829.7,118015.05,4622.94,298017.74,149601.76,-15124.02,-11318.49,-2.31,0.88,0.39,8818.34,128382.63,6.11,128.55,87.47,Efficient
5997,Q3,IT,Infrastructure,210846.76,190751.29,12243.68,206437.7,176754.75,-19487.75,20749.16,7.5,1.24,0.313,10897.43,174132.06,4.65,98.32,91.29,Inefficient
5998,Q2,Logistics,Maintenance,159984.21,202580.6,17627.08,93437.1,145977.7,-3763.77,17209.74,-4.37,0.84,0.07,6125.42,94978.57,3.63,99.41,76.77,Inefficient
5999,Q4,HR,Maintenance,103927.23,152669.99,17734.22,84919.21,212834.96,-10697.32,-20769.44,8.27,1.0,0.368,5881.2,88211.06,6.97,124.98,91.84,Efficient
6000,Q2,Sales,Training,207233.68,45332.48,13277.64,223319.56,275581.51,-7097.78,21818.74,-3.34,1.17,0.135,9278.19,172026.6,2.82,103.76,79.41,Inefficient
6001,Q3,Sales,Maintenance,103943.4,169091.33,9688.45,221248.26,143333.6,-10333.21,-6689.01,3.58,1.27,0.304,15695.69,153791.68,2.82,99.56,74.59,Moderate
6002,Q1,R&D,Technology,196606.36,191031.85,14055.04,242079.97,145041.39,6565.91,-8895.7,5.7,0.97,0.309,12769.65,112003.41,5.0,108.54,73.93,Inefficient
6003,Q1,Finance,Operations,172051.69,93551.74,15956.39,95019.11,231118.06,5540.57,-7836.53,0.04,1.22,0.371,10518.63,201167.42,3.33,100.89,92.91,Efficient
6004,Q4,Operations,Maintenance,83999.26,135605.97,9997.62,287327.52,184382.96,16492.18,-8999.08,7.67,0.9,0.252,17570.87,94939.04,4.06,112.65,76.63,Efficient
6005,Q3,Marketing,Infrastructure,231026.77,233316.69,11096.32,196766.44,161488.87,7989.8,801.26,3.91,0.82,0.2,10748.2,125967.68,3.2,120.68,76.16,Moderate
6006,Q2,Finance,Technology,90128.74,103132.53,14570.48,219397.77,248106.84,-13402.34,3988.69,0.93,0.81,0.257,11095.43,97219.96,5.91,121.45,94.72,Efficient
6007,Q4,Sales,Maintenance,247917.41,88514.88,17903.09,78016.05,265483.12,10063.78,-3718.23,-0.12,1.13,0.268,17902.89,203693.26,3.37,105.61,80.21,Moderate
6008,Q3,Finance,Salaries,51462.1,86116.68,16447.18,291024.07,197881.99,-12749.29,-4371.05,-3.32,0.88,0.379,6707.72,187562.54,6.21,119.15,97.73,Inefficient
6009,Q3,HR,Infrastructure,102696.68,153966.16,3380.65,199396.13,106648.24,2344.04,11865.69,4.61,0.83,0.132,8322.98,112037.25,5.68,128.79,77.55,Inefficient
6010,Q2,Operations,Infrastructure,89972.06,230208.48,5114.33,199573.52,169914.33,-16916.87,-24848.62,0.46,1.29,0.389,10892.99,174752.6,3.49,95.26,88.49,Moderate
6011,Q4,R&D,Training,52798.68,163694.58,17497.23,287017.72,178483.4,-18107.0,22344.32,-0.19,0.92,0.196,12426.8,198400.29,6.0,117.62,75.45,Inefficient
6012,Q3,Sales,Salaries,196473.58,104148.01,17174.99,283750.54,162246.66,-1430.8,10721.68,9.25,1.03,0.348,6925.07,85808.8,3.59,112.49,75.39,Inefficient
6013,Q3,Sales,Training,188685.16,169521.11,9609.72,120668.68,124047.17,-15800.66,10362.63,-0.91,1.11,0.184,9274.69,192747.64,4.03,108.8,92.65,Efficient
6014,Q3,Marketing,Maintenance,208470.19,166844.25,12932.72,284152.73,171272.41,-7733.34,-3901.83,8.15,0.87,0.334,7863.43,132958.87,2.39,102.32,95.92,Inefficient
6015,Q2,R&D,Salaries,101339.71,161400.4,18399.36,239422.9,165472.88,-6446.66,23289.34,9.62,0.98,0.37,16048.65,102991.74,4.84,99.34,95.04,Inefficient
6016,Q4,R&D,Infrastructure,138867.03,76088.11,18496.5,74347.17,112136.04,10777.08,-24983.84,7.34,1.12,0.273,15850.06,219596.23,6.08,127.23,93.35,Inefficient
6017,Q4,Logistics,Training,181822.7,168740.53,16312.58,125163.92,268271.9,-6692.8,-21175.93,-4.71,1.12,0.298,8117.88,183042.26,5.11,96.07,86.33,Efficient
6018,Q4,Operations,Technology,137953.7,128882.07,6563.01,164985.43,264201.71,-227.99,15203.22,8.03,1.22,0.333,10654.04,172910.6,4.76,111.45,73.17,Efficient
6019,Q4,HR,Salaries,189465.15,48625.45,15414.81,204049.16,235913.7,10903.44,11935.04,-1.8,1.02,0.325,13471.35,222198.69,6.49,102.17,79.45,Inefficient
6020,Q1,IT,Infrastructure,176794.68,150254.07,4718.67,231305.84,155212.98,-11804.07,-11432.23,0.3,1.24,0.341,5626.12,125069.02,4.21,100.16,77.87,Efficient
6021,Q1,Finance,Operations,72929.56,237907.02,18196.95,118348.39,148326.93,12195.9,4737.99,9.87,1.14,0.39,16486.91,82401.6,6.98,107.34,77.02,Efficient
6022,Q4,R&D,Salaries,206208.62,113199.22,5535.53,262441.12,226204.71,13271.79,1602.64,1.07,1.08,0.138,11643.31,241283.63,4.3,106.06,97.25,Moderate
6023,Q2,Marketing,Salaries,194135.27,233284.05,14259.93,264514.52,201826.83,19553.87,1355.74,4.82,0.86,0.136,7945.01,124670.41,5.22,111.16,74.19,Inefficient
6024,Q1,Sales,Maintenance,181166.88,63760.12,13374.14,216049.73,200134.62,-2238.09,4778.07,-0.34,1.09,0.438,10157.82,187669.19,2.23,112.26,83.14,Efficient
6025,Q3,IT,Technology,81018.72,187827.77,16207.29,281851.6,92925.09,-5174.03,24686.76,0.54,1.1,0.391,16721.72,246095.48,5.49,112.65,95.93,Inefficient
6026,Q1,HR,Maintenance,103599.29,67294.35,12376.82,256985.96,204113.85,8080.21,24367.25,3.96,1.18,0.287,5322.18,119715.77,3.6,99.62,71.7,Moderate
6027,Q3,Operations,Salaries,128635.41,98346.46,4012.63,120973.44,267919.18,-17673.96,24084.08,9.22,1.16,0.053,6856.28,248762.92,2.64,100.98,90.88,Moderate
6028,Q4,R&D,Salaries,105985.92,156313.96,14999.39,253695.68,84308.71,-18409.94,2434.22,-0.76,1.06,0.392,7505.6,171571.59,2.74,106.35,87.07,Efficient
6029,Q1,Finance,Technology,95562.06,160592.04,9513.63,289236.48,141313.54,-6600.37,-9095.31,-1.29,1.1,0.351,5781.46,243024.68,4.54,97.83,80.09,Moderate
6030,Q2,R&D,Technology,211071.53,196166.21,8444.85,101649.48,179528.22,9180.6,3005.5,-4.61,1.19,0.433,7928.33,94626.71,4.95,124.17,96.27,Moderate
6031,Q1,Marketing,Training,177646.45,164985.72,19858.45,295100.51,219352.14,-15341.82,6134.42,-1.97,0.98,0.055,15623.03,170274.03,5.52,98.42,79.38,Moderate
6032,Q1,R&D,Infrastructure,163094.43,160754.87,13036.8,75748.34,85167.86,5421.87,-9428.1,-1.06,0.87,0.061,11852.0,240542.15,4.23,102.99,75.28,Moderate
6033,Q1,R&D,Infrastructure,95190.54,222908.85,15082.22,190098.47,261381.39,-9219.79,6638.8,-4.06,1.24,0.257,12870.63,106439.91,6.32,117.3,90.29,Moderate
6034,Q4,R&D,Training,233615.31,133171.35,11947.54,247995.42,74122.76,6066.99,6099.71,3.45,1.28,0.392,7026.51,126785.18,2.34,127.56,79.31,Efficient
6035,Q2,Sales,Infrastructure,88236.61,88926.83,16089.53,251800.76,257980.18,-1720.96,20173.57,-3.1,1.01,0.447,8618.1,116120.6,2.61,99.71,78.03,Moderate
6036,Q1,Sales,Salaries,208990.19,76548.77,15785.24,238974.69,71221.65,-15393.93,-13119.82,2.67,1.3,0.178,16927.35,244125.82,3.14,110.37,96.07,Moderate
6037,Q2,IT,Training,243334.53,122998.95,14171.48,191750.82,99542.74,-10108.69,9880.49,-2.17,0.96,0.065,7735.72,124800.57,2.51,105.4,78.62,Efficient
6038,Q4,IT,Training,195418.55,183986.79,19961.63,219721.79,245072.86,-11211.45,-2461.93,9.04,0.83,0.128,16787.67,100562.46,5.78,111.8,86.09,Efficient
6039,Q3,Finance,Infrastructure,248571.76,53295.98,10816.49,230984.4,258537.0,-13416.62,-18504.22,-0.39,1.09,0.401,13621.78,215457.03,3.81,110.34,88.33,Inefficient
6040,Q1,Operations,Operations,180210.22,70165.41,15005.27,183744.02,286009.81,-1266.18,-9190.87,-3.61,1.23,0.237,11536.04,167295.75,5.02,115.22,83.59,Inefficient
6041,Q2,HR,Infrastructure,93492.07,65692.12,16562.23,207007.54,91035.84,18186.62,-22136.15,7.54,1.11,0.391,7261.34,180282.4,5.82,96.5,78.71,Efficient
6042,Q2,Logistics,Maintenance,90763.9,159123.78,9392.59,264664.65,183451.5,6323.55,-9033.36,1.03,0.8,0.228,13756.81,183158.42,4.74,124.02,85.19,Inefficient
6043,Q4,Operations,Operations,114912.86,92358.61,10771.98,141962.17,82360.06,13440.08,-21549.32,7.3,0.81,0.071,16523.17,184210.96,4.67,96.16,81.19,Efficient
6044,Q1,Operations,Training,51426.0,77420.59,19475.84,190337.46,100191.72,19243.21,21272.25,-0.31,1.16,0.297,7077.15,157225.38,4.25,115.04,70.99,Moderate
6045,Q3,Operations,Operations,186339.69,160590.29,3548.95,71950.34,104261.12,1624.91,-19912.7,2.5,1.22,0.224,5080.33,245845.95,5.48,123.49,78.65,Efficient
6046,Q2,Logistics,Salaries,103733.56,193455.43,8700.03,228110.37,79262.36,-10477.2,15867.07,1.68,0.93,0.247,14620.79,109598.49,4.65,99.04,86.42,Efficient
6047,Q1,Finance,Technology,213036.65,109770.21,11265.62,114938.66,265920.46,17112.44,20306.32,3.37,1.04,0.43,12805.99,242836.23,4.02,118.86,70.36,Inefficient
6048,Q3,Logistics,Operations,121834.53,157749.9,3024.9,180630.29,93429.99,7959.36,-1616.47,1.02,1.28,0.233,11540.14,129708.7,5.09,102.36,88.2,Inefficient
6049,Q2,Finance,Maintenance,145991.3,64134.26,18285.16,118347.2,206601.69,18357.65,-22303.69,2.45,1.03,0.369,10928.6,112286.12,6.81,101.95,70.87,Moderate
6050,Q2,Logistics,Technology,243137.78,227362.25,7866.15,75412.75,205793.09,6041.28,4789.28,5.19,0.87,0.074,11468.75,186374.54,6.04,96.56,85.76,Inefficient
6051,Q3,HR,Salaries,98434.42,110694.76,7380.98,181140.73,109695.17,11005.8,-13261.58,1.22,1.26,0.242,9869.58,231614.43,4.24,107.89,71.71,Efficient
6052,Q3,R&D,Maintenance,194250.82,239513.61,16945.55,167711.73,289642.53,15625.45,-16167.08,5.27,1.05,0.285,6070.31,141696.74,5.04,126.24,93.74,Moderate
6053,Q4,Operations,Technology,201023.56,235824.61,7725.71,167784.39,143157.75,10369.97,3338.19,5.71,0.97,0.095,15084.41,92822.23,3.96,119.65,95.49,Moderate
6054,Q1,R&D,Salaries,94199.63,196870.57,14179.58,118025.42,268646.23,2505.83,-7180.88,6.23,0.85,0.171,11081.84,171210.78,4.6,114.9,87.2,Efficient
6055,Q1,Finance,Technology,150199.37,48913.08,16965.55,287857.06,278364.06,-1123.16,11518.93,2.06,1.03,0.346,15724.41,247478.35,5.67,123.65,73.54,Moderate
6056,Q4,Logistics,Technology,120040.39,150977.61,16472.11,70806.64,278522.48,12935.09,4562.55,-4.94,1.18,0.124,17768.87,146225.43,6.19,124.25,95.3,Moderate
6057,Q2,HR,Infrastructure,204381.25,61933.1,16293.16,275055.45,234388.46,10879.43,16467.06,6.3,1.16,0.101,7232.75,83391.53,2.31,115.77,90.39,Efficient
6058,Q3,Logistics,Maintenance,174496.66,219551.92,4506.84,239487.44,122106.13,-5342.77,-22080.71,8.64,1.05,0.17,15315.29,165148.97,2.82,105.86,94.61,Efficient
6059,Q3,R&D,Maintenance,145196.61,198979.07,4357.4,109576.57,92147.45,-66.72,-13254.05,4.79,1.16,0.394,17707.74,145236.31,4.9,125.82,82.99,Moderate
6060,Q3,Sales,Operations,205872.65,234606.37,8215.09,178604.16,193224.12,5399.63,3349.48,2.87,0.98,0.355,14417.68,91336.65,5.52,107.24,81.81,Efficient
6061,Q2,HR,Maintenance,97031.11,163634.68,3611.11,297435.52,146008.8,-18865.19,19021.41,3.39,1.17,0.361,8197.6,228720.59,5.3,101.06,86.6,Inefficient
6062,Q3,Operations,Maintenance,200724.38,146823.7,11507.31,218050.59,251983.78,-10097.25,15671.58,4.61,0.84,0.179,16654.32,185189.96,3.25,114.58,82.76,Inefficient
6063,Q3,Marketing,Technology,223074.86,146199.9,9711.3,99296.65,232622.76,-9991.42,8976.57,9.98,0.9,0.09,15311.9,106215.56,5.27,97.96,74.78,Inefficient
6064,Q4,Operations,Training,225724.32,120357.43,12469.44,175257.71,127205.37,15329.26,3703.6,-4.07,1.24,0.063,10841.02,237411.73,4.31,102.39,93.11,Moderate
6065,Q2,Marketing,Infrastructure,206734.72,136394.56,8079.41,177686.71,68828.43,-6740.49,6572.96,-4.68,0.95,0.284,12443.38,177961.41,3.22,124.66,75.33,Efficient
6066,Q1,HR,Operations,131602.83,168905.45,11257.82,254520.57,118396.05,1805.74,-14319.61,9.46,0.9,0.331,14384.99,197163.3,6.42,109.61,90.9,Moderate
6067,Q4,Sales,Infrastructure,246361.6,226924.78,8690.66,280717.47,192601.01,13263.46,4759.66,1.61,0.84,0.201,6618.77,179180.69,4.65,112.1,94.94,Efficient
6068,Q4,R&D,Operations,125918.73,161197.45,6318.54,88915.55,82774.43,-9612.25,-311.92,4.19,1.0,0.262,17050.79,246320.01,6.31,113.86,84.82,Efficient
6069,Q1,Sales,Salaries,177725.08,212137.61,14039.23,142228.58,213111.33,-15049.72,-5778.28,6.3,0.83,0.162,17836.77,231408.14,4.09,112.25,77.08,Moderate
6070,Q4,Finance,Technology,82214.84,213242.08,14448.41,138640.77,216131.66,17934.39,19386.53,6.13,1.05,0.196,9296.92,82808.3,5.16,102.63,70.6,Inefficient
6071,Q2,Sales,Maintenance,246089.78,146172.37,17096.94,299091.07,103113.63,8187.32,16470.79,4.71,1.26,0.342,14296.1,82480.61,6.08,127.06,88.33,Moderate
6072,Q3,IT,Maintenance,190797.18,112756.58,17870.78,198622.24,199171.6,-12917.85,-21163.22,2.08,1.19,0.337,10476.96,162990.74,3.64,118.77,85.49,Moderate
6073,Q2,HR,Training,200675.51,169716.91,14975.85,272361.24,201568.57,12788.46,24286.47,3.64,0.82,0.061,5360.56,133390.51,6.29,117.79,89.35,Moderate
6074,Q1,R&D,Infrastructure,63155.34,131946.08,14687.47,167987.56,172545.08,11485.06,-13500.79,5.94,0.95,0.428,17463.32,171608.45,3.76,124.28,96.64,Inefficient
6075,Q1,R&D,Infrastructure,202683.56,60880.97,3963.49,236226.32,279480.31,13501.64,-14233.03,7.76,0.89,0.158,6850.18,137519.94,3.01,118.68,82.64,Moderate
6076,Q4,Finance,Infrastructure,204944.69,118672.77,4866.25,135914.7,89336.72,-8951.5,22190.81,-3.09,0.83,0.413,5974.27,229294.79,5.7,99.24,88.83,Inefficient
6077,Q2,R&D,Maintenance,184354.55,238844.07,16813.57,279710.79,156490.78,-2056.81,-2759.88,-0.83,0.85,0.255,15883.46,108865.51,3.67,106.88,73.99,Inefficient
6078,Q2,Sales,Infrastructure,108381.92,54459.81,6960.17,174683.64,263657.17,7746.95,15268.24,0.96,1.25,0.25,5440.28,89737.21,6.77,108.08,73.91,Moderate
6079,Q1,HR,Technology,147938.01,180850.05,9044.61,254856.86,151920.65,-4373.3,-10589.89,4.98,0.96,0.23,13942.53,138296.09,6.02,118.53,83.81,Inefficient
6080,Q2,Operations,Operations,72086.87,209031.8,5470.06,128837.88,160543.91,-17201.11,18658.56,0.94,1.0,0.419,17090.99,103653.85,3.15,119.68,86.43,Inefficient
6081,Q1,Sales,Maintenance,144317.41,171501.55,6317.58,229529.0,215361.62,-14542.01,16615.24,-1.42,1.04,0.133,10280.43,180558.22,6.93,114.48,97.57,Inefficient
6082,Q2,Logistics,Technology,98764.77,156100.91,16182.09,163186.43,214751.8,3884.54,973.93,-4.5,1.17,0.295,5888.57,160323.71,3.82,108.99,85.93,Efficient
6083,Q2,Marketing,Salaries,119819.4,182973.11,7451.61,77231.07,70152.94,-4993.27,10252.8,7.64,1.2,0.177,7837.8,200353.89,4.79,125.67,95.68,Inefficient
6084,Q2,HR,Technology,82520.08,128721.83,10633.59,164991.9,167531.92,-19784.79,23201.41,1.28,1.28,0.416,17328.21,92374.93,2.37,114.42,92.05,Moderate
6085,Q1,R&D,Technology,96010.87,62815.54,5578.41,196504.98,140040.17,10674.18,-2397.73,-0.06,0.91,0.118,11050.02,208245.98,2.21,123.83,95.18,Efficient
6086,Q4,Finance,Salaries,65313.73,232662.49,14524.81,104905.17,206231.43,-3331.85,-289.76,2.96,0.95,0.32,12037.68,127016.17,3.48,127.45,94.01,Inefficient
6087,Q2,Operations,Technology,233980.27,129298.65,15380.59,112300.01,190033.02,-7449.23,11140.19,-3.16,0.96,0.219,7028.79,194143.67,2.06,109.8,85.17,Moderate
6088,Q1,IT,Operations,156082.14,174750.9,9148.77,176918.44,211443.87,8540.77,-5678.67,0.96,1.02,0.314,16934.22,129470.72,3.39,105.18,70.0,Inefficient
6089,Q1,Operations,Maintenance,129348.39,148605.54,16340.69,148827.83,212097.66,-1795.65,23061.49,6.28,1.2,0.113,11722.69,221744.44,4.61,108.02,82.74,Moderate
6090,Q2,Sales,Training,157005.84,55661.25,7078.41,171370.32,122346.17,7793.24,-22978.21,6.04,0.92,0.207,11875.19,221795.21,5.45,97.9,76.14,Inefficient
6091,Q2,Marketing,Salaries,175658.65,230785.59,14762.37,175990.21,120454.57,-19472.08,-4831.11,6.58,1.19,0.093,12488.61,132072.64,3.26,107.26,90.0,Inefficient
6092,Q4,Operations,Maintenance,234375.76,199544.76,15409.4,102217.49,148313.54,-19623.2,10692.55,2.01,0.9,0.438,14975.88,234624.35,4.04,112.72,75.54,Moderate
6093,Q1,IT,Infrastructure,85738.59,74074.09,19467.18,111674.75,119440.65,2396.08,-3530.97,0.53,1.16,0.136,7638.39,134576.42,3.91,102.21,83.25,Efficient
6094,Q1,Logistics,Operations,109110.5,236421.53,6949.47,265078.04,218631.82,19288.48,-12037.57,7.47,1.2,0.447,17250.28,232267.88,3.64,101.23,70.69,Moderate
6095,Q3,Finance,Training,245157.87,188695.77,4593.08,107425.3,200644.84,-9105.71,-4327.29,-2.4,1.23,0.217,7280.27,112833.81,3.94,106.09,72.53,Efficient
6096,Q1,HR,Operations,124238.6,137102.72,7471.6,223160.3,113687.08,7315.74,19075.84,5.88,1.06,0.079,7566.4,128945.57,4.44,98.52,80.99,Inefficient
6097,Q4,Marketing,Operations,54512.33,164217.16,5088.66,166261.45,263923.58,-13109.7,2350.36,8.32,0.96,0.057,5161.31,230311.97,2.99,112.26,90.44,Inefficient
6098,Q3,IT,Infrastructure,79528.7,65813.65,5884.8,292694.44,168649.09,-7538.05,-8244.49,-0.71,1.19,0.29,5255.89,93739.87,4.32,117.24,88.86,Inefficient
6099,Q3,R&D,Training,55267.74,154280.24,8679.95,85204.0,93586.98,-16877.0,8576.15,-2.03,0.96,0.296,10574.94,199303.51,3.3,115.59,81.97,Inefficient
6100,Q3,Sales,Operations,247984.63,59363.91,10037.84,260989.44,112917.26,15231.73,5592.25,2.69,0.87,0.26,7378.63,195938.57,2.32,104.81,75.34,Efficient
6101,Q2,Sales,Infrastructure,105774.17,151246.78,18363.31,183033.32,186466.38,-7582.5,3022.34,-1.75,1.22,0.077,7754.72,245267.2,3.07,125.12,78.57,Efficient
6102,Q2,Sales,Salaries,234708.55,152775.66,6325.47,71231.05,141145.4,-10781.34,-5442.14,8.06,1.01,0.183,17843.07,245287.08,6.67,98.84,83.83,Inefficient
6103,Q1,R&D,Infrastructure,249177.26,215515.56,19519.9,130641.85,256524.94,9224.17,-21389.98,-1.33,1.09,0.194,17081.08,161683.73,4.53,95.05,96.56,Inefficient
6104,Q3,R&D,Technology,169968.24,186386.21,16772.6,163770.28,176315.47,-12022.39,6036.57,-0.29,1.26,0.332,9191.9,191928.69,6.91,99.71,87.93,Moderate
6105,Q4,Marketing,Maintenance,56639.26,93662.72,17985.01,142264.79,270941.33,-10388.99,-4010.56,8.33,0.87,0.218,9461.05,106484.17,3.13,120.34,73.57,Moderate
6106,Q2,Operations,Infrastructure,66318.33,218243.1,18800.55,153363.38,87910.96,-15855.35,-3561.8,-1.92,1.08,0.279,8797.28,118433.12,3.46,122.6,92.52,Efficient
6107,Q4,Marketing,Infrastructure,146317.81,156782.32,15805.1,280834.54,215433.45,18514.88,-13295.98,8.27,1.08,0.165,16469.0,174934.58,5.2,121.82,90.19,Efficient
